ticker,result,buy_price,sell_price,buy_date,sell_date,days_in_trade,buy_open,buy_low,buy_high,buy_close,buy_volume,buy_ticker,buy_hl2,buy_rsi,buy_sma_50,buy_diff_sma50,buy_sma_100,buy_diff_sma100,buy_sma_200,buy_diff_sma200,buy_bb_lower,buy_bb_upper,buy_diff_upper_bb,buy_diff_lower_bb,buy_local,buy_local_text,trade_id,status,sell_open,sell_low,sell_high,sell_close,sell_volume,sell_ticker,sell_hl2,sell_rsi,sell_sma_50,sell_diff_sma50,sell_sma_100,sell_diff_sma100,sell_sma_200,sell_diff_sma200,sell_bb_lower,sell_bb_upper,sell_diff_upper_bb,sell_diff_lower_bb,sell_local,sell_local_text
AAPL,1.2356288032924405,2.572143077850342,3.1782140731811523,2006-02-06,2006-11-22,289,2.572143077850342,2.383570909500122,2.5896430015563965,2.4035708904266357,1651767600,AAPL,2.4866069555282593,17.739320362426273,,,,,,,2.3722653463065466,2.801734249335543,16.565492638256774,-1.3024597795213144,,,1,closed,3.1782140731811523,3.137500047683716,3.2410709857940674,3.2253570556640625,671941200.0,AAPL,3.1892855167388916,78.62697092149804,2.8108356952667237,14.747263993244687,2.55210355758667,26.380336177033392,2.4300571191310882,32.72762316045264,2.9910233606105683,3.2495477567905544,0.750016221739247,-7.265356703437842,,
AAPL,1.3190941812078214,4.999642848968506,6.59499979019165,2008-01-24,2008-05-06,103,4.999642848968506,4.7146430015563965,5.025000095367432,4.8428568840026855,2005866800,AAPL,4.869821548461914,23.156126611987283,6.361671438217163,-23.874457663599813,6.062999982833862,-20.124412044957296,5.168010686635971,-6.291662737348924,4.58973675704553,6.161119833225466,27.22077031797847,-5.226669567570386,,,2,closed,6.59499979019165,6.506429195404053,6.682857036590576,6.666429042816162,918870400.0,AAPL,6.5946431159973145,77.26954923733689,5.232821416854859,27.39645617073172,5.428157138824463,22.812012849352836,5.498978564739227,21.230315127302156,6.159911702957063,6.786945558700652,1.8078121751608611,-7.598030918890963,,
AAPL,0.9842373001722342,4.78071403503418,4.705357074737549,2008-09-16,2009-05-05,231,4.78071403503418,4.7196431159973145,5.089285850524902,4.99571418762207,1199836400,AAPL,4.904464483261108,22.482858146950445,5.923128604888916,-15.657509386194368,6.178442897796631,-19.142828213178888,5.815816078186035,-14.101234969241949,4.846018605426529,5.631695742412827,12.730543239774095,-2.9964801142235764,,,3,closed,4.705357074737549,4.682857036590576,4.744999885559082,4.739643096923828,398255200.0,AAPL,4.713928461074829,75.7696771908641,3.86962851524353,22.483155120784115,3.5614106845855713,33.083306495312634,4.053750013113022,16.919965009980587,4.365946359178934,4.819625502088155,1.6875195775023277,-7.884491091479751,,
AAPL,0.8854681985025848,20.022499084472656,17.729286193847656,2012-11-08,2013-08-15,280,20.022499084472656,19.11750030517578,20.07964324951172,19.20535659790039,1056146000,AAPL,19.59857177734375,23.9550591948974,23.13767147064209,-16.995292191485913,22.467446517944335,-14.519184089026648,21.18448754310608,-9.34235931446803,19.012403708377082,21.55931031139831,12.256756085202092,-1.0046826703775102,,,4,closed,17.729286193847656,17.46714210510254,17.94285774230957,17.782499313354492,490294000.0,AAPL,17.704999923706055,76.24682255675872,15.567699947357177,14.226888837058471,15.554496402740478,14.323851141985354,16.76050892353058,6.097609532542947,15.938827545441828,18.45817257662848,3.79965296985314,-10.367900121486763,,
AAPL,1.077202314796865,28.237499237060547,30.417499542236328,2015-08-05,2017-01-26,540,28.237499237060547,28.024999618530273,29.360000610351562,28.850000381469727,397250400,AAPL,28.692500114440918,29.170706197979353,31.558549919128417,-8.582617213400457,31.688474922180177,-8.95743499073751,30.26033745765686,-4.660678613252777,28.069553212429216,31.145447703098124,7.956489744460304,-2.705189458305135,,,5,closed,30.417499542236328,30.399999618530273,30.610000610351562,30.485000610351562,105350400.0,AAPL,30.505000114440918,76.32243822622772,28.75220001220703,6.026671341354239,28.479699974060058,7.041157870756987,26.786475009918213,13.807436771967563,29.729284933272496,30.65771534138571,0.5665564296413406,-2.4789754369316075,,
AAPL,1.3012570134321455,39.775001525878906,51.75749969482422,2018-02-05,2018-08-03,179,39.775001525878906,39.0,40.970001220703125,39.122501373291016,290954000,AAPL,39.98500061035156,21.024929918378735,43.07565002441406,-9.17722344034858,41.72774997711181,-6.243443764041457,39.88466243743896,-1.9109126605833304,38.6848862136526,43.232113603241935,10.50447207027656,-1.1185766356370586,,,6,closed,51.75749969482422,51.369998931884766,52.185001373291016,51.997501373291016,133789600.0,AAPL,51.77750015258789,76.23861209114678,47.56735000610352,9.313428994087447,45.72220012664795,13.724845325161162,44.22840007781983,17.56586555652355,45.88481089613493,53.82318928697054,3.51110700603261,-11.755738863821497,,
AAPL,1.0663452547873529,43.560001373291016,46.45000076293945,2018-11-26,2019-03-18,112,43.560001373291016,42.564998626708984,43.73749923706055,43.654998779296875,179994000,AAPL,43.151248931884766,29.56459824032954,52.94179992675781,-17.541528924798055,52.3712251663208,-16.643159214516924,48.556287631988525,-10.094035379802623,42.025099296650716,46.62789905540007,6.809988224104768,-3.7335918639840426,,,7,closed,46.45000076293945,46.4474983215332,47.09749984741211,47.005001068115234,104879200.0,AAPL,46.772499084472656,77.36836520400355,41.729399871826175,12.642408499746738,43.80492500305176,7.30528830911259,47.66658758163452,-1.3879460374339736,44.69273750493025,47.356263044386154,0.7472863914244066,-4.919186279422205,,
AAPL,1.4102826876759709,43.86000061035156,61.85499954223633,2019-06-04,2019-10-28,146,43.86000061035156,43.630001068115234,44.95750045776367,44.90999984741211,123872000,AAPL,44.29375076293945,39.79962884313583,48.57235008239746,-7.539989785902046,45.552325019836424,-1.4100820806503434,47.72316257476807,-5.89475335577051,43.04705535129676,45.321946418722774,0.9172713709871161,-4.1481730181361804,,,8,closed,61.85499954223633,61.68000030517578,62.3125,62.26250076293945,96572800.0,AAPL,61.99625015258789,78.46140366683638,55.59279998779297,11.997418328652287,52.99672500610352,17.483676124833792,49.35161251068115,26.16102614572928,59.56468365857304,62.670316951778524,0.6549948746707113,-4.332972610011576,,
AAPL,1.0790481420542757,172.3000030517578,185.9199981689453,2023-08-18,2024-01-12,147,172.3000030517578,171.9600067138672,175.10000610351562,174.49000549316406,61114200,AAPL,173.5300064086914,28.78858822903147,187.1290005493164,-6.754161577869078,178.33350051879881,-2.1552288349936832,161.4697999191284,8.063554658863016,172.40372146280873,180.38428512898815,3.378004155117642,-1.1956467216897804,,,9,open,,,,,,,,,,,,,,,,,,,,
MSFT,1.055098691176097,24.31999969482422,25.65999984741211,2006-05-01,2006-08-21,112,24.31999969482422,24.09000015258789,25.0,24.290000915527344,174800900,MSFT,24.545000076293945,21.45645992874384,27.01599998474121,-10.09031340965919,,,,,23.102612526570397,28.857388083781167,18.80356935406342,-4.88838346728061,,,1,closed,25.65999984741211,25.559999465942383,26.1299991607666,26.1200008392334,88398300.0,MSFT,25.844999313354492,78.30744807340454,23.506399993896483,11.11867766231982,24.133999977111817,8.229058026042368,,,23.91166327356544,26.460338374383777,1.3029767389562075,-8.454584589258262,,
