ticker,result,buy_price,sell_price,buy_date,sell_date,days_in_trade,buy_open,buy_low,buy_high,buy_close,buy_volume,buy_ticker,buy_hl2,buy_rsi,buy_sma_50,buy_diff_sma50,buy_sma_100,buy_diff_sma100,buy_sma_200,buy_diff_sma200,buy_bb_lower,buy_bb_upper,buy_diff_upper_bb,buy_diff_lower_bb,buy_local,buy_local_text,trade_id,status,sell_open,sell_low,sell_high,sell_close,sell_volume,sell_ticker,sell_hl2,sell_rsi,sell_sma_50,sell_diff_sma50,sell_sma_100,sell_diff_sma100,sell_sma_200,sell_diff_sma200,sell_bb_lower,sell_bb_upper,sell_diff_upper_bb,sell_diff_lower_bb,sell_local,sell_local_text
NCSM,1.1363999938964844,25.0,28.40999984741211,2021-03-24,2021-09-14,174,25.0,24.049999237060547,25.0,24.600000381469727,4400.0,NCSM,24.524999618530273,27.804484442787828,33.76493999481201,-27.143361175084213,27.019020004272463,-8.953025026149064,19.620210003852844,25.380922918964654,23.771183985078782,28.750415593778637,16.87160629247495,-3.3691722908072097,,,6,closed,28.40999984741211,26.969999313354492,29.670000076293945,29.670000076293945,2300.0,NCSM,28.31999969482422,72.55155969134972,26.854100151062013,10.485921737804226,27.38368007659912,8.349206510225816,28.03602005958557,5.828145411637031,23.054266625954302,30.890133398459763,4.1123468790978945,-22.29771969439782,,
NCSM,0.4934999942779541,40.0,19.739999771118164,2022-05-10,2023-07-14,430,40.0,38.5,40.970001220703125,39.9900016784668,9300.0,NCSM,39.73500061035156,30.619908738026638,49.64779998779297,-19.45262088491486,43.53215000152588,-8.136855916684382,36.36557496070862,9.966642137995096,35.688636442164196,52.65336337473033,31.66631949176013,-10.756101664828721,,,7,closed,19.739999771118164,19.0,19.989999771118164,19.5,7500.0,NCSM,19.494999885559082,56.87646973013581,18.06212001800537,7.960748685986285,20.470480041503905,-4.740875834549341,23.253649988174438,-16.142196988788182,16.751674401303482,22.160325873354722,13.642696786434483,-14.093977429212911,,
NCSM,1.2178619976457536,14.779999732971191,18.0,2023-10-30,2023-12-18,49,14.779999732971191,14.75,14.779999732971191,14.75,1200.0,NCSM,14.764999866485596,38.35033027223566,16.160220069885256,-8.726490504378814,17.117510051727294,-13.830925435842778,19.663885040283205,-24.98939060219625,14.250843787575032,15.317156242942545,3.8451270707969165,-3.384109914745548,,,8,closed,18.0,16.670000076293945,18.0,17.889999389648438,14100.0,NCSM,17.335000038146973,76.41388838606309,13.983579998016358,27.93576031449905,15.473580007553101,15.61642089882116,17.755925030708312,0.7550964464439147,11.37609893357492,19.51590126478934,9.088328287376491,-36.41084783850026,,
HLP,1.5079365004277343,2.5199999809265137,3.799999952316284,2023-05-08,2023-08-22,106,2.5199999809265137,2.4000000953674316,2.630000114440918,2.4000000953674316,262900.0,HLP,2.515000104904175,28.279167692075678,,,,,,,2.2385351902205404,3.0454648250382483,26.89436266759808,-6.727704113785526,,,1,closed,3.799999952316284,3.2300000190734863,3.9600000381469727,3.2300000190734863,92600.0,HLP,3.5950000286102295,51.19481812630127,3.013800010681152,7.173668047850024,3.0078000020980835,7.387459831784282,,,2.972109212444512,3.8518908600347364,19.253586293774603,-7.984235452201316,maximum,🚀77.58%<br>$3.96
HLP,1.4571428298950195,1.75,2.549999952316284,2023-09-06,2023-11-07,62,1.75,1.649999976158142,2.0,1.909999966621399,354000.0,HLP,1.824999988079071,31.47872081813844,3.056360011100769,-37.50736301730701,2.953480007648468,-35.33052664398693,,,1.2958830907755634,3.267316906172679,71.06371535452114,-32.152716574762444,,,2,closed,2.549999952316284,2.549999952316284,2.7699999809265137,2.7699999809265137,163200.0,HLP,2.659999966621399,74.94313494568776,1.7969000005722047,54.15437587202601,2.4443500065803527,13.322559104444508,,,2.069127052407063,2.894872886557781,4.508047165744,-25.302271961930543,,
FKWL,0.19285715380493493,2.799999952316284,0.5400000214576721,2007-12-13,2009-08-04,600,2.799999952316284,2.0999999046325684,2.799999952316284,2.799999952316284,4476.0,FKWL,2.4499999284744263,53.8845303393466,2.5479999351501466,9.8901108155361,,,,,2.0999999046325684,3.219999980926514,15.000001277242415,-25.000002128737354,,,1,closed,0.5400000214576721,0.5400000214576721,0.699999988079071,0.699999988079071,5600.0,FKWL,0.6200000047683716,66.29223735958796,0.5753999948501587,21.654500233591367,0.4936999988555908,41.786507940386656,0.5557499992847442,25.955913446689706,0.6800000071525559,0.7119999766349806,1.7142841086097427,-2.8571401810161046,,
FKWL,0.8658008872474131,2.309999942779541,2.0,2011-05-17,2012-01-11,239,2.309999942779541,2.259999990463257,2.390000104904175,2.390000104904175,12500.0,FKWL,2.325000047683716,23.86884102564206,2.8411999845504763,-15.880609675481484,2.68099999666214,-10.854154872072419,2.420849995017052,-1.2743412510637486,2.151891223369726,3.2921088300360357,37.74513328601006,-9.96271427126133,,,2,closed,2.0,2.0,2.0,2.0,0.0,FKWL,2.0,76.31334176894435,1.5114000058174133,32.327642735341676,1.5375000047683716,30.081300409576595,2.0359500002861024,-1.765760469611266,1.3809402088121112,2.1670597930952376,8.352989654761878,-30.95298955939444,,
FKWL,1.0375939478969376,1.3300000429153442,1.3799999952316284,2012-06-12,2012-08-08,57,1.3300000429153442,1.3200000524520874,1.340000033378601,1.3200000524520874,11500.0,FKWL,1.3300000429153442,29.02246318210549,1.5453999996185304,-14.585217239684301,1.5739000022411347,-16.13189843239785,1.552300003170967,-14.964887601903499,1.2554347662419039,1.588565287163858,20.345850306056622,-4.891309367014374,,,3,closed,1.3799999952316284,1.3799999952316284,1.5,1.440000057220459,23900.0,FKWL,1.4399999976158142,59.10696506287619,1.354800012111664,6.288754380507999,1.4838000047206878,-2.9518767597304207,1.5075500053167343,-4.4807766149079225,1.2971300105054904,1.5508699914018584,7.699300678876675,-9.921530627626618,,
FKWL,0.7049999833106995,2.0,1.409999966621399,2012-12-14,2013-04-09,116,2.0,2.0,2.0,2.0,0.0,FKWL,2.0,29.42962467863621,2.2727999973297117,-12.002815806503941,1.9277999949455262,3.7452020564256783,1.733550001978874,15.370193978654733,1.9326679739853636,2.2673321213820676,13.366606069103382,-3.3666013007318196,,,4,closed,1.409999966621399,1.409999966621399,1.7400000095367432,1.4900000095367432,9700.0,FKWL,1.574999988079071,44.715421293972774,1.5863999891281129,-6.07665029324359,1.8198000001907348,-18.12287012965299,1.7728499978780747,-15.954535842280782,1.3803707227628752,1.8116292848665194,21.585857266522712,-7.357670206186972,,
FKWL,1.216374197254422,1.7100000381469727,2.0799999237060547,2013-07-10,2014-04-22,286,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,500.0,FKWL,1.7100000381469727,54.99720580771194,1.5846000051498412,7.913671121392785,1.5593999981880189,9.657563173909644,1.8113499975204468,-5.595272007740737,1.3200000524520876,1.9440000295639035,13.68420971911224,-22.8070161985204,,,5,closed,2.0799999237060547,2.0,2.0999999046325684,2.0299999713897705,31500.0,FKWL,2.049999952316284,70.60811826563592,1.7014000058174132,19.313504434513384,1.6269000005722045,24.77718179825372,1.687300003170967,20.310553403352237,1.7493346147465625,2.1106653757166947,3.9736652937832018,-13.82587983245438,,
FKWL,0.9444444959546326,1.7999999523162842,1.7000000476837158,2014-05-23,2015-03-13,294,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1100.0,FKWL,1.7999999523162842,46.30805910976327,1.8212000012397767,-1.1640703332451485,1.7325000035762788,3.896100929331592,1.7055000019073487,5.540894183714529,1.5579278891363781,1.9460721070489244,8.115119922346171,-13.448448310701444,,,6,closed,1.7000000476837158,1.5099999904632568,1.7000000476837158,1.600000023841858,5400.0,FKWL,1.6050000190734863,59.618116627680664,1.3910000038146972,15.025163152695619,1.4687000036239624,8.939880158910452,1.5604500031471253,2.53452661828113,1.3158788086241842,1.8441212295227887,15.257575127702584,-17.757575686496107,,
FKWL,1.1333333651224773,1.5,1.7000000476837158,2015-05-13,2015-08-10,89,1.5,1.5,1.5,1.5,0.0,FKWL,1.5,29.994791117385184,1.643200011253357,-8.71470364366238,1.5112000072002412,-0.741133347464118,1.5561000031232834,-3.605166956537742,1.4443534124425128,1.715646578020744,14.376438534716263,-3.709772503832476,,,7,closed,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0,FKWL,1.7000000476837158,70.67607409322257,1.5703999948501588,8.252677869240754,1.609599997997284,5.616305280747413,1.5401500016450882,10.378862180169858,1.6489055060337452,1.7230945683528516,1.3585011777265787,-3.0055611892239598,,
FKWL,1.1935484391965694,1.5499999523162842,1.850000023841858,2015-10-28,2015-11-27,30,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0,FKWL,1.5499999523162842,27.685340031840123,1.6940000081062316,-8.500593571479909,1.6359000051021575,-5.25093541891083,1.5886500024795531,-2.4328864194721467,1.5120203535499175,1.7079795796928803,10.192234337847239,-2.4502967699844724,,,8,closed,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,FKWL,1.850000023841858,71.3771809802614,1.6729999995231628,10.579798228878868,1.6576999998092652,11.600411658003186,1.6240000003576278,13.916257600644188,1.660000022252396,1.9000000158945767,2.702702238288879,-10.270270223829115,,
FKWL,1.2000000211927626,2.25,2.700000047683716,2016-04-13,2016-12-05,236,2.25,2.240000009536743,2.299999952316284,2.299999952316284,2500.0,FKWL,2.2699999809265137,38.95388720477056,2.397200002670288,-4.054732614956236,2.2441000044345856,2.490974010571456,1.9432500022649766,18.35841758062493,2.2400000095367445,2.3359999179840076,1.565215931046815,-2.608693218411373,,,9,closed,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,200.0,FKWL,2.700000047683716,74.36191783179494,2.4240000152587893,11.386139879848978,2.4053000164031983,12.252111140846434,2.4217000091075898,11.49192870832425,2.3050510734053984,2.7949490219620334,3.516628614868833,-14.627739529750649,,
FKWL,0.9647059153520531,2.549999952316284,2.4600000381469727,2017-02-17,2017-07-24,157,2.549999952316284,2.549999952316284,2.700000047683716,2.6500000953674316,8200.0,FKWL,2.625,41.669986262325956,2.8213999700546264,-6.074993850796573,2.6270999932289123,0.8716874956241405,2.5175499987602232,5.26107114744232,2.4287531206468578,2.943246906056023,11.065916986238133,-8.348942141826498,,,10,closed,2.4600000381469727,2.2799999713897705,2.490000009536743,2.490000009536743,2900.0,FKWL,2.384999990463257,73.56379129244185,2.1977999925613405,13.295114112493444,2.2416999983787536,11.076415726349008,2.4477499985694884,1.7260754158695324,2.2911460334424505,2.5168539589281553,1.0784718589783582,-7.986103427015201,maximum,🚀33.16%<br>$2.49
FKWL,0.9389670857012886,2.130000114440918,2.0,2017-10-25,2018-08-23,302,2.130000114440918,2.0999999046325684,2.190000057220459,2.190000057220459,2400.0,FKWL,2.1449999809265137,39.22978621436623,2.3382000017166136,-6.338206500186128,2.31870001077652,-5.550521971704303,2.372850000858307,-7.70592087876214,2.071793265458686,2.304206757429497,5.214917681508591,-5.397570259052897,,,11,closed,2.0,2.0,2.0,2.0,1500.0,FKWL,2.0,64.30919480941104,1.8352000093460084,8.97994713462975,1.868200011253357,7.054918528676146,1.930750002861023,3.586688956952533,1.7240874776306012,2.1359125128326557,6.795625641632785,-13.79562611846994,,
FKWL,1.171875026193448,1.9199999570846558,2.25,2018-10-11,2018-11-16,36,1.9199999570846558,1.899999976158142,1.9199999570846558,1.899999976158142,500.0,FKWL,1.909999966621399,28.763167181320643,2.0129999780654906,-5.6135123268079905,1.9196999943256379,-1.026202960135758,1.9491999989748001,-2.5241136282852072,1.8620203773917765,2.0579796035347373,8.314717334683074,-1.998926275944568,,,12,closed,2.25,2.25,2.25,2.25,100.0,FKWL,2.25,73.87692745925578,2.014399976730347,11.695791600040861,1.953499984741211,15.1778867455721,1.938999999165535,16.03919551151658,1.7974252174032523,2.3825747539865185,5.892211288289717,-20.114434782077673,,
FKWL,1.1348836972044258,2.1500000953674316,2.440000057220459,2018-12-18,2019-01-09,22,2.1500000953674316,2.0,2.1500000953674316,2.0,1100.0,FKWL,2.075000047683716,41.96314062231264,2.056199994087219,-2.7331968801102557,2.0310999870300295,-1.5311893667778187,1.958950001001358,2.0955102977441076,1.7599999427795403,2.4000000953674325,20.000004768371625,-12.000002861022985,,,13,closed,2.440000057220459,2.299999952316284,2.5,2.450000047683716,7100.0,FKWL,2.399999976158142,66.86408181848078,2.1432000017166137,14.3150450597876,2.0846999859809876,17.522908051962727,1.9774999994039535,23.893807758390917,2.350000143051132,2.5099999904632724,2.4489772086446315,-4.081628681073946,,
FKWL,1.1119999885559082,2.5,2.7799999713897705,2019-07-02,2020-02-20,233,2.5,2.5,2.5,2.5,100.0,FKWL,2.5,50.0188785960035,2.5365999507904053,-1.442874379107384,2.6095999693870544,-4.199876252021772,2.411149977445602,3.6849645764684524,2.1579683452735323,2.6620317310204133,6.481269240816534,-13.681266189058706,,,14,closed,2.7799999713897705,2.7799999713897705,2.9800000190734863,2.9700000286102295,39200.0,FKWL,2.8799999952316284,78.30682650135492,2.401400022506714,23.677854617073724,2.360400004386902,25.826132142448756,2.435149990320206,21.9637410597322,2.385165614331335,3.018834381853968,1.6442543021317757,-19.691394230476146,,
FKWL,0.20764705714057474,17.0,3.5299999713897705,2021-03-09,2022-10-31,601,17.0,17.0,18.200000762939453,18.049999237060547,4400.0,FKWL,17.600000381469727,37.145830676595324,21.285400009155275,-15.200093823480499,20.851300048828126,-13.434657816096296,15.384050028324127,17.329306676902668,16.409808610611087,20.07019169456469,11.192202453705669,-9.086929062477711,,,15,closed,3.5299999713897705,3.450000047683716,3.559999942779541,3.4700000286102295,3800.0,FKWL,3.5049999952316284,74.36016018255965,2.9618000030517577,17.1584855505043,3.0312000012397764,14.476115966976177,3.426750009059906,1.2621294064631527,3.1147871044211533,3.5612129184670307,2.6286135188688498,-10.236683609807995,,
FKWL,0.7256236186859621,4.409999847412109,3.200000047683716,2023-04-18,2024-01-12,269,4.409999847412109,4.21999979019165,4.5,4.21999979019165,39300.0,FKWL,4.359999895095825,24.134385191994188,4.944399995803833,-14.650922381420594,4.633700020313263,-8.92807536759025,3.8454000091552736,9.741503618466618,4.1804485110440766,4.759551450808951,12.78558501048639,-0.9372341496201253,,,16,open,,,,,,,,,,,,,,,,,,,,
GSD,1.0054298158286632,11.050000190734863,11.109999656677246,2023-11-06,2024-01-04,59,11.050000190734863,11.050000190734863,11.0600004196167,11.0600004196167,700.0,GSD,11.055000305175781,26.999771056102404,11.212580032348633,-1.3607895086745203,11.06133999824524,-0.012110455231939543,10.796220049858093,2.443265962905916,11.037458141500005,11.12654256040429,0.6016468197376224,-0.20381805842168976,,,1,closed,11.109999656677246,11.109999656677246,11.109999656677246,11.109999656677246,0.0,GSD,11.109999656677246,78.61257581673094,11.049200267791749,0.550260538427616,11.119890098571778,-0.0889437018429029,10.915345101356506,1.78331104984073,11.015212746552479,11.132787207671154,0.20510847613044447,-0.8531675342383971,,
ICLK,1.2143864121454793,70.9000015258789,86.0999984741211,2018-01-22,2018-03-15,52,70.9000015258789,70.9000015258789,74.0,72.30000305175781,9950.0,ICLK,72.45000076293945,30.147393518758424,,,,,,,68.0214614155873,83.65854041546739,15.710286146984354,-5.917761349342698,,,1,closed,86.0999984741211,78.0,86.19000244140625,84.30000305175781,11950.0,ICLK,82.09500122070312,71.35328507258751,73.04720001220703,15.40483829314514,,,,,74.39290565387047,86.52709556683264,2.6418652840468626,-11.752191031125658,,
ICLK,0.7124999761581421,64.0,45.599998474121094,2018-06-26,2019-01-28,216,64.0,53.0,64.0,54.599998474121094,37560.0,ICLK,58.5,20.357605208901564,75.24600006103516,-27.43800543572713,73.22710021972657,-25.437442817908472,,,53.399698947028625,80.04030044261982,46.593960951403204,-2.198350843656849,,,2,closed,45.599998474121094,44.599998474121094,50.5,50.29999923706055,31290.0,ICLK,47.54999923706055,82.16847567730666,36.67379981994629,37.1551338667208,38.281899814605715,31.393685999537468,53.44619996070862,-5.8866686985436285,34.562847982267094,51.55715171255712,2.499309134323635,-31.28658348606589,,
ICLK,0.9042553558453238,37.599998474121094,34.0,2019-04-01,2019-11-13,226,37.599998474121094,37.599998474121094,39.400001525878906,39.0,4730.0,ICLK,38.5,39.66733203714366,48.03959999084473,-18.816975979332618,42.031699867248534,-7.212889026196301,47.35259991645813,-17.639158000182064,35.53368647470211,40.54631383047368,3.9649072576248168,-8.887983398199728,,,3,closed,34.0,34.0,36.099998474121094,35.20000076293945,14630.0,ICLK,35.04999923706055,75.96547354504825,30.644800071716308,14.864514307689603,32.83090009689331,7.216069797216207,37.73230004310608,-6.71122427541836,29.410836326725903,36.229165351740896,2.9237629729968795,-16.44648951913862,maximum,🚀32.23%<br>$36.1
ICLK,0.7945516596184974,88.0999984741211,70.0,2021-07-08,2021-10-19,103,88.0999984741211,80.0999984741211,88.0999984741211,82.5,73930.0,ICLK,84.0999984741211,24.62051423456571,112.57799987792968,-26.717475803925982,123.008999710083,-32.93173654412092,108.19424991607666,-23.74825828175433,76.84562733519265,122.03437144410422,47.92045023527785,-6.853785048251337,,,4,closed,70.0,69.5999984741211,75.0,74.4000015258789,85730.0,ICLK,72.29999923706055,77.37899861018946,53.784000091552734,38.3311047881024,72.10699993133545,3.1799986086329834,101.64699983596802,-26.805511578363085,58.75156670461991,75.6484332953801,1.677999655775464,-21.032842070327007,,
ICLK,0.06218058003283499,58.70000076293945,3.6500000953674316,2021-12-03,2022-12-09,371,58.70000076293945,49.099998474121094,58.70000076293945,50.5,65540.0,ICLK,53.89999961853027,20.54808944752955,65.7720002746582,-23.219607448281398,60.18100009918213,-16.08647261299616,89.95799989700318,-43.862691413971355,49.107497942537734,71.77250388851695,42.12377007627119,-2.757429816756962,,,5,closed,3.6500000953674316,3.6500000953674316,4.650000095367432,4.179999828338623,151600.0,ICLK,4.150000095367432,80.07722633321963,2.7496599912643434,52.01878929098371,3.7827300000190736,10.502198896499259,6.97451499581337,-40.06751966484015,2.0894303085558534,4.359769654060113,4.300713710625703,-50.01362692911124,,
ICLK,1.5591398242278267,1.8600000143051147,2.9000000953674316,2023-06-21,2023-08-01,41,1.8600000143051147,1.7999999523162842,2.0,1.809999942779541,10800.0,ICLK,1.899999976158142,28.150930191765394,2.657039978504181,-31.87908509383789,3.1093399918079374,-41.78829116313171,3.261104992032051,-44.49734224436305,1.6720922923266825,2.4087077164471213,33.077778596399845,-7.6192074482101635,,,6,closed,2.9000000953674316,2.680000066757202,3.1600000858306885,2.819999933242798,112600.0,ICLK,2.9200000762939453,66.09660779648364,2.113879978656769,33.40397570891047,2.5536699831485747,10.429301822542026,3.0048699909448624,-6.152347963777737,1.4484180138745604,3.371581967051953,19.5596470520081,-48.63765786657366,maximum,🚀🌌2.32x<br>$3.16
USAU,0.3385214095057175,3700.800048828125,1252.800048828125,2006-06-05,2009-06-12,1103,3700.800048828125,3513.60009765625,3700.800048828125,3578.39990234375,68.0,USAU,3607.2000732421875,32.409098536807754,4085.8559765625,-12.419822850576379,,,,,3337.3985431781834,4133.321378696817,15.507531061288304,-6.734891732131942,,,1,closed,1252.800048828125,1209.5999755859375,1260.0,1216.800048828125,41.0,USAU,1234.7999877929688,81.13966574664904,968.1120056152344,25.68794124754703,934.9200030517578,30.15017807472904,1010.8080020141601,20.37894895999044,944.2170967815204,1238.822966695042,1.809904420050512,-22.401622379052633,maximum,🚀57.66%<br>$1260.0
USAU,1.036866343244931,1562.4000244140625,1620.0,2010-05-05,2010-10-19,167,1562.4000244140625,1519.199951171875,1591.199951171875,1555.199951171875,91.0,USAU,1555.199951171875,29.031028384099134,1898.3519897460938,-18.07631252938058,2152.2239965820313,-27.739865662602792,2007.8639999389648,-22.544557239974917,1495.7759579315114,1793.1840030059886,15.302472949204237,-3.820987339639925,,,2,closed,1620.0,1591.199951171875,1713.5999755859375,1677.5999755859375,67.0,USAU,1652.3999633789062,77.09349672967058,1285.2000024414062,30.532210737559605,1229.04,36.49677598661862,1599.2279986572266,4.900613107981777,1258.1215892697464,1745.7184009646285,4.060468906176462,-25.004672891085335,,
USAU,1.2848485053990426,1188.0,1526.4000244140625,2010-12-15,2011-02-01,48,1188.0,1123.199951171875,1188.0,1123.199951171875,117.0,USAU,1155.5999755859375,24.540064042946796,1532.8799975585937,-26.726165586295924,1392.9840002441406,-19.367347293650326,1451.231997680664,-22.60369444947773,1098.5527568917337,1384.0072040457662,23.220019961876037,-2.19437280552105,,,3,closed,1526.4000244140625,1476.0,1728.0,1576.800048828125,453.0,USAU,1602.0,66.79149852911705,1308.3840014648438,20.51508173921168,1389.527999267578,13.477385821606935,1342.943999633789,17.413685846774474,1206.108350571443,1708.451708022307,8.349293196180785,-23.509112555658497,,
