ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
TRVG,11,18.18,-0.72,59.0,-5.79,0.7651902971609645,-5.23 # -5.17 # 17.7 # -5.79 # -8.15 # -14.9 # -14.42 # 57.08 # -9.46 # -1.34 # -18.18,17.7 # 57.08,37.39,37.39,-5.23 # -5.17 # -5.79 # -8.15 # -14.9 # -14.42 # -9.46 # -1.34 # -18.18,-9.18,-8.15,33.0,2,9,57.08,-18.18,2016-12-20
EXFY,2,0.0,-27.89,29.0,-27.89,0.5171473357869896,-22.57 # -33.21,,,,-22.57 # -33.21,-27.89,-27.89,29.0,0,2,-22.57,-33.21,2021-11-12
PEBK,33,54.55,6.35,108.0,1.67,5.973773586871367,13.67 # 4.63 # -3.34 # -4.77 # 4.57 # 18.26 # -1.24 # 60.71 # 27.07 # 23.34 # -1.15 # 1.8 # 10.7 # 0.33 # 2.36 # -2.25 # -2.74 # 6.44 # 27.13 # -4.61 # -2.86 # -6.19 # -1.23 # -5.52 # -2.0 # -1.94 # 5.9 # 1.67 # 8.39 # -1.75 # 13.56 # -6.34 # 26.8,13.67 # 4.63 # 4.57 # 18.26 # 60.71 # 27.07 # 23.34 # 1.8 # 10.7 # 0.33 # 2.36 # 6.44 # 27.13 # 5.9 # 1.67 # 8.39 # 13.56 # 26.8,14.3,9.54,-3.34 # -4.77 # -1.24 # -1.15 # -2.25 # -2.74 # -4.61 # -2.86 # -6.19 # -1.23 # -5.52 # -2.0 # -1.94 # -1.75 # -6.34,-3.2,-2.74,79.0,18,15,60.71,-6.34,2006-02-27
OPTX,4,50.0,-11.42,154.0,0.55,0.5321679596940013,1.21 # 1.19 # -0.1 # -47.99,1.21 # 1.19,1.2,1.2,-0.1 # -47.99,-24.04,-24.04,166.5,2,2,1.21,-47.99,2022-02-01
MNSB,34,29.41,3.25,97.0,-1.8,2.006330567026825,-1.34 # 8.33 # -4.78 # -4.3 # -11.52 # 1.9 # 0.0 # -13.87 # -15.58 # -7.08 # -4.04 # -11.92 # 43.4 # 1.32 # 0.0 # -1.9 # -2.72 # -3.41 # 41.42 # 37.39 # 34.31 # -1.05 # 8.7 # -1.1 # 51.01 # -3.56 # -0.64 # 0.9 # -1.7 # -4.9 # -5.48 # -2.53 # -4.18 # -10.69,8.33 # 1.9 # 0.0 # 43.4 # 1.32 # 0.0 # 41.42 # 37.39 # 34.31 # 8.7 # 51.01 # 0.9,19.06,8.52,-1.34 # -4.78 # -4.3 # -11.52 # -13.87 # -15.58 # -7.08 # -4.04 # -11.92 # -1.9 # -2.72 # -3.41 # -1.05 # -1.1 # -3.56 # -0.64 # -1.7 # -4.9 # -5.48 # -2.53 # -4.18 # -10.69,-5.38,-4.11,65.5,10,24,51.01,-15.58,2006-03-09
TELA,9,0.0,-13.24,58.0,-8.79,0.26398891518039885,-29.39 # -8.58 # -6.79 # -4.5 # -17.26 # -25.42 # -0.2 # -18.21 # -8.79,,,,-29.39 # -8.58 # -6.79 # -4.5 # -17.26 # -25.42 # -0.2 # -18.21 # -8.79,-13.24,-8.79,50.0,0,9,-0.2,-29.39,2020-01-23
OPBK,22,40.91,9.71,149.0,-5.94,0.253974885020688,3.85 # -30.53 # -14.14 # -88.57 # -35.0 # 3.96 # -6.0 # -27.0 # 312.5 # -4.8 # 5.08 # 17.22 # 65.92 # -18.96 # -17.58 # 38.62 # -8.39 # 23.33 # -8.59 # -5.88 # -8.67 # 17.26,3.85 # 3.96 # 312.5 # 5.08 # 17.22 # 65.92 # 38.62 # 23.33 # 17.26,54.19,17.26,-30.53 # -14.14 # -88.57 # -35.0 # -6.0 # -27.0 # -4.8 # -18.96 # -17.58 # -8.39 # -8.59 # -5.88 # -8.67,-21.08,-14.14,111.0,9,13,312.5,-88.57,2006-01-30
PEPG,4,25.0,-17.13,86.0,-19.26,0.365809136361328,22.18 # -35.27 # -52.2 # -3.24,22.18,22.18,22.18,-35.27 # -52.2 # -3.24,-30.24,-35.27,72.0,1,3,22.18,-52.2,2022-11-08
LCW,4,25.0,1.36,144.0,-0.56,1.0516944330796543,-2.4 # -0.41 # -0.7 # 8.96,8.96,8.96,8.96,-2.4 # -0.41 # -0.7,-1.17,-0.7,62.0,1,3,8.96,-2.4,2021-12-01
ISTR,21,33.33,3.31,82.0,-1.21,1.668270712859107,-1.21 # 5.79 # -1.73 # -1.14 # -6.26 # -1.1 # -3.4 # 39.83 # -0.86 # 12.53 # -1.84 # -1.86 # -2.29 # 0.8 # 44.33 # -7.34 # -6.53 # 5.41 # -3.76 # -15.17 # 15.24,5.79 # 39.83 # 12.53 # 0.8 # 44.33 # 5.41 # 15.24,17.7,12.53,-1.21 # -1.73 # -1.14 # -6.26 # -1.1 # -3.4 # -0.86 # -1.84 # -1.86 # -2.29 # -7.34 # -6.53 # -3.76 # -15.17,-3.89,-2.08,47.0,7,14,44.33,-15.17,2014-09-15
FNGR,9,44.44,56.02,99.0,-10.31,1.0913481799710179,5.38 # -47.37 # 20.36 # -50.25 # 634.88 # -10.31 # -39.2 # -34.49 # 25.2,5.38 # 20.36 # 634.88 # 25.2,171.45,22.78,-47.37 # -50.25 # -10.31 # -39.2 # -34.49,-36.33,-39.2,79.0,4,5,634.88,-50.25,2017-08-03
ZOM,9,11.11,34.84,56.0,-20.4,0.6483015493311597,-10.42 # -18.58 # -31.33 # -20.4 # -14.21 # 501.12 # -47.28 # -23.66 # -21.66,501.12,501.12,501.12,-10.42 # -18.58 # -31.33 # -20.4 # -14.21 # -47.28 # -23.66 # -21.66,-23.44,-21.03,42.0,1,8,501.12,-47.28,2017-11-24
EVBN,37,37.84,1.62,93.0,-1.64,1.4114744179295395,-6.44 # -7.61 # -5.3 # -4.48 # -13.82 # -12.73 # -10.1 # 4.32 # 6.54 # 21.15 # -4.83 # 3.24 # 30.37 # 0.26 # -1.5 # 3.19 # -1.64 # -5.71 # 0.0 # -0.25 # 1.58 # -2.27 # -3.58 # 43.2 # -1.8 # 1.92 # -4.43 # 7.71 # -8.39 # 5.23 # 42.04 # -1.12 # -4.69 # -2.42 # -2.13 # -6.71 # 1.14,4.32 # 6.54 # 21.15 # 3.24 # 30.37 # 0.26 # 3.19 # 0.0 # 1.58 # 43.2 # 1.92 # 7.71 # 5.23 # 42.04 # 1.14,11.46,4.32,-6.44 # -7.61 # -5.3 # -4.48 # -13.82 # -12.73 # -10.1 # -4.83 # -1.5 # -1.64 # -5.71 # -0.25 # -2.27 # -3.58 # -1.8 # -4.43 # -8.39 # -1.12 # -4.69 # -2.42 # -2.13 # -6.71,-5.09,-4.58,84.0,14,23,43.2,-13.82,2006-01-19
ORN,24,37.5,9.96,98.0,-8.79,3.03129749098333,-8.46 # 139.65 # -13.83 # -10.85 # -21.71 # -0.98 # -6.89 # 14.36 # 3.13 # -17.42 # -13.24 # -13.04 # -9.46 # 2.93 # 75.7 # -11.14 # 11.7 # 20.9 # -16.19 # 81.06 # -9.12 # -17.36 # -11.04 # 70.21,139.65 # 14.36 # 3.13 # 2.93 # 75.7 # 11.7 # 20.9 # 81.06 # 70.21,46.63,20.9,-8.46 # -13.83 # -10.85 # -21.71 # -0.98 # -6.89 # -17.42 # -13.24 # -13.04 # -9.46 # -11.14 # -16.19 # -9.12 # -17.36 # -11.04,-12.05,-11.14,87.0,9,15,139.65,-21.71,2008-05-23
CGEN,30,33.33,8.25,81.0,-6.11,2.5343749999702956,-8.52 # -2.41 # -22.18 # -14.98 # -16.46 # 191.67 # 55.52 # -14.77 # 1.72 # 26.12 # 21.7 # -9.88 # 16.82 # -5.44 # -12.78 # -5.98 # -11.24 # 2.15 # -5.93 # -13.16 # -12.66 # -6.58 # -12.82 # 0.29 # -17.51 # 89.82 # 53.77 # 0.0 # -12.61 # -6.25,191.67 # 55.52 # 1.72 # 26.12 # 21.7 # 16.82 # 2.15 # 0.29 # 89.82 # 53.77 # 0.0,41.78,21.7,-8.52 # -2.41 # -22.18 # -14.98 # -16.46 # -14.77 # -9.88 # -5.44 # -12.78 # -5.98 # -11.24 # -5.93 # -13.16 # -12.66 # -6.58 # -12.82 # -17.51 # -12.61 # -6.25,-11.17,-12.61,66.5,10,20,191.67,-22.18,2006-11-16
GRPH,4,25.0,-3.17,29.0,-4.87,0.874303426190473,-3.53 # -6.21 # -8.3 # 5.38,5.38,5.38,5.38,-3.53 # -6.21 # -8.3,-6.02,-6.21,24.0,1,3,5.38,-8.3,2021-06-29
MNMD,12,41.67,91.49,75.0,0.0,39.48050860362649,159.86 # -34.12 # 0.0 # 0.0 # -3.45 # 494.64 # -4.36 # 517.2 # -28.12 # -15.8 # 5.06 # 7.03,159.86 # 0.0 # 0.0 # 494.64 # 517.2 # 5.06 # 7.03,169.11,7.03,-34.12 # -3.45 # -4.36 # -28.12 # -15.8,-17.17,-15.8,61.0,5,7,517.2,-34.12,2016-11-17
MNTX,28,35.71,11.18,95.0,-2.66,7.264124488343404,-4.69 # -5.13 # 72.84 # -18.69 # 11.92 # -5.41 # 118.6 # 87.44 # 28.52 # -3.05 # -10.34 # 38.16 # -12.44 # -3.64 # -0.99 # 16.92 # 3.37 # -11.84 # -16.45 # -10.66 # 46.76 # -2.26 # -2.17 # -5.33 # -0.42 # -15.81 # -9.39 # 27.32,72.84 # 11.92 # 118.6 # 87.44 # 28.52 # 38.16 # 16.92 # 3.37 # 46.76 # 27.32,45.18,33.34,-4.69 # -5.13 # -18.69 # -5.41 # -3.05 # -10.34 # -12.44 # -3.64 # -0.99 # -11.84 # -16.45 # -10.66 # -2.26 # -2.17 # -5.33 # -0.42 # -15.81 # -9.39,-7.71,-5.37,87.0,10,18,118.6,-18.69,2006-06-27
HYZN,3,33.33,-19.28,54.0,-33.49,0.4634617470421207,15.12 # -33.49 # -39.47,15.12,15.12,15.12,-33.49 # -39.47,-36.48,-36.48,69.0,1,2,15.12,-39.47,2020-12-16
BATL,12,8.33,-9.26,48.0,-9.24,0.254191527272425,-19.29 # -30.18 # -3.01 # -11.2 # -7.29 # 33.97 # -17.33 # -1.39 # -1.44 # -18.01 # -36.0 # 0.0,33.97 # 0.0,16.99,16.99,-19.29 # -30.18 # -3.01 # -11.2 # -7.29 # -17.33 # -1.39 # -1.44 # -18.01 # -36.0,-14.51,-14.27,27.5,1,11,33.97,-36.0,2019-12-27
SPWH,18,16.67,3.01,77.0,-5.69,1.1126981079231308,-3.02 # -12.38 # 62.57 # -8.99 # -6.01 # -18.88 # -6.1 # -5.36 # -12.15 # -8.7 # 25.91 # 77.55 # -13.11 # -1.46 # -0.39 # -4.18 # -6.46 # -4.7,62.57 # 25.91 # 77.55,55.34,62.57,-3.02 # -12.38 # -8.99 # -6.01 # -18.88 # -6.1 # -5.36 # -12.15 # -8.7 # -13.11 # -1.46 # -0.39 # -4.18 # -6.46 # -4.7,-7.46,-6.1,59.0,3,15,77.55,-18.88,2014-04-23
SKYX,2,0.0,-16.74,76.0,-16.74,0.6921832777304856,-20.0 # -13.48,,,,-20.0 # -13.48,-16.74,-16.74,75.5,0,2,-13.48,-20.0,2022-02-18
HHLA,3,33.33,3.27,267.0,-0.21,1.097596046061206,-0.25 # -0.21 # 10.26,10.26,10.26,10.26,-0.25 # -0.21,-0.23,-0.23,98.0,1,2,10.26,-0.25,2021-04-13
SLDB,6,50.0,6.17,89.0,11.29,0.7124602041496408,-17.78 # 37.26 # -66.74 # 39.35 # -14.68 # 59.63,37.26 # 39.35 # 59.63,45.41,39.35,-17.78 # -66.74 # -14.68,-33.07,-17.78,82.5,3,3,59.63,-66.74,2018-02-08
IH,5,20.0,-8.72,55.0,-12.61,0.6250207556533673,-15.21 # 1.33 # -14.56 # -12.61 # -2.58,1.33,1.33,1.33,-15.21 # -14.56 # -12.61 # -2.58,-11.24,-13.58,58.0,1,4,1.33,-15.21,2020-10-13
HURC,36,25.0,0.14,80.0,-6.02,0.6235930633342052,-11.98 # -6.85 # 63.68 # -5.98 # -10.89 # -30.01 # 14.03 # -7.44 # -9.15 # 65.29 # -6.55 # -13.47 # -5.09 # 4.82 # -6.24 # -9.37 # -2.34 # 31.24 # -3.06 # -8.64 # -11.85 # -5.94 # -5.05 # 28.18 # -3.84 # -6.19 # -6.06 # -5.05 # -6.78 # -11.07 # -7.54 # -1.71 # 7.7 # -8.34 # 1.19 # 5.45,63.68 # 14.03 # 65.29 # 4.82 # 31.24 # 28.18 # 7.7 # 1.19 # 5.45,24.62,14.03,-11.98 # -6.85 # -5.98 # -10.89 # -30.01 # -7.44 # -9.15 # -6.55 # -13.47 # -5.09 # -6.24 # -9.37 # -2.34 # -3.06 # -8.64 # -11.85 # -5.94 # -5.05 # -3.84 # -6.19 # -6.06 # -5.05 # -6.78 # -11.07 # -7.54 # -1.71 # -8.34,-8.02,-6.78,53.0,9,27,65.29,-30.01,2006-01-20
FREE,6,50.0,2.36,113.0,-2.67,1.0551326489949917,0.93 # -15.25 # -5.64 # 42.08 # 0.3 # -8.27,0.93 # 42.08 # 0.3,14.44,0.93,-15.25 # -5.64 # -8.27,-9.72,-8.27,94.0,3,3,42.08,-15.25,2019-06-17
MCRB,18,16.67,-14.79,48.0,-14.42,0.02889321433060982,-4.04 # -29.92 # -25.95 # -21.87 # -69.35 # -14.39 # -4.76 # -0.81 # -8.78 # -24.4 # -40.88 # -20.0 # -14.44 # 6.7 # 5.67 # -10.05 # 29.09 # -18.01,6.7 # 5.67 # 29.09,13.82,6.7,-4.04 # -29.92 # -25.95 # -21.87 # -69.35 # -14.39 # -4.76 # -0.81 # -8.78 # -24.4 # -40.88 # -20.0 # -14.44 # -10.05 # -18.01,-20.51,-18.01,23.0,3,15,29.09,-69.35,2015-06-30
AMTX,29,34.48,26.29,74.0,-14.91,7.330962544392639,4.62 # -22.57 # 40.0 # -29.25 # -21.43 # -22.73 # 0.0 # -20.79 # 363.09 # 2.67 # -42.8 # -16.0 # -31.25 # 159.82 # 112.01 # -18.13 # -10.91 # -26.42 # 28.83 # -13.07 # -17.9 # -21.81 # -0.97 # 155.61 # 245.91 # 22.54 # -26.56 # -14.91 # -15.12,4.62 # 40.0 # 0.0 # 363.09 # 2.67 # 159.82 # 112.01 # 28.83 # 155.61 # 245.91 # 22.54,103.19,40.0,-22.57 # -29.25 # -21.43 # -22.73 # -20.79 # -42.8 # -16.0 # -31.25 # -18.13 # -10.91 # -26.42 # -13.07 # -17.9 # -21.81 # -0.97 # -26.56 # -14.91 # -15.12,-20.7,-21.11,59.0,10,19,363.09,-42.8,2006-06-29
CMT,30,43.33,16.79,103.0,-3.22,17.698250376326996,-31.36 # 44.01 # -7.04 # -2.76 # 0.0 # -3.79 # -5.48 # 15.36 # 48.09 # -9.93 # 60.79 # -4.07 # -8.38 # 4.21 # 78.16 # 0.37 # 45.51 # 19.27 # -6.45 # 13.36 # -15.27 # -3.68 # -6.24 # -10.09 # -13.74 # 253.76 # 2.71 # -10.62 # -8.3 # 65.2,44.01 # 0.0 # 15.36 # 48.09 # 60.79 # 4.21 # 78.16 # 0.37 # 45.51 # 19.27 # 13.36 # 253.76 # 2.71 # 65.2,46.49,31.64,-31.36 # -7.04 # -2.76 # -3.79 # -5.48 # -9.93 # -4.07 # -8.38 # -6.45 # -15.27 # -3.68 # -6.24 # -10.09 # -13.74 # -10.62 # -8.3,-9.2,-7.67,56.5,13,17,253.76,-31.36,2006-02-03
ACU,41,39.02,2.42,82.0,-1.35,1.8353926860020744,4.0 # 4.84 # -6.51 # -6.54 # -6.09 # -1.08 # -6.98 # -7.82 # -13.66 # 6.25 # -5.94 # -3.74 # 1.27 # -7.92 # 0.0 # 2.13 # -5.27 # -1.35 # 2.32 # 2.48 # 24.79 # -1.82 # 5.47 # -4.29 # -0.82 # 8.77 # -5.38 # 15.13 # 22.22 # -8.25 # -6.59 # -3.88 # 5.87 # -0.43 # -9.96 # -3.12 # 76.47 # -8.48 # -6.08 # 9.7 # 39.33,4.0 # 4.84 # 6.25 # 1.27 # 0.0 # 2.13 # 2.32 # 2.48 # 24.79 # 5.47 # 8.77 # 15.13 # 22.22 # 5.87 # 76.47 # 9.7 # 39.33,13.59,5.87,-6.51 # -6.54 # -6.09 # -1.08 # -6.98 # -7.82 # -13.66 # -5.94 # -3.74 # -7.92 # -5.27 # -1.35 # -1.82 # -4.29 # -0.82 # -5.38 # -8.25 # -6.59 # -3.88 # -0.43 # -9.96 # -3.12 # -8.48 # -6.08,-5.5,-6.01,47.0,16,25,76.47,-13.66,2006-01-20
SPIR,3,66.67,-7.9,67.0,3.4,0.6713488511602484,3.4 # -44.87 # 17.78,3.4 # 17.78,10.59,10.59,-44.87,-44.87,-44.87,36.0,2,1,17.78,-44.87,2020-11-10
BDTX,8,25.0,-7.04,44.0,-15.88,0.42672252469597716,-16.11 # -21.76 # -15.65 # -22.55 # -34.86 # 54.5 # -11.08 # 11.19,54.5 # 11.19,32.85,32.85,-16.11 # -21.76 # -15.65 # -22.55 # -34.86 # -11.08,-20.33,-18.93,46.5,2,6,54.5,-34.86,2020-02-04
OCGN,12,33.33,-5.15,55.0,-14.77,0.11668505680436851,-26.87 # 1.12 # 8.47 # 19.91 # -13.19 # -11.27 # -74.88 # -30.21 # 150.45 # -35.99 # -33.0 # -16.34,1.12 # 8.47 # 19.91 # 150.45,44.99,14.19,-26.87 # -13.19 # -11.27 # -74.88 # -30.21 # -35.99 # -33.0 # -16.34,-30.22,-28.54,45.5,4,8,150.45,-74.88,2016-08-18
PETS,29,34.48,2.44,96.0,-2.64,1.3138469373498645,-2.21 # -1.95 # 9.31 # -4.65 # -0.6 # -8.57 # -12.04 # -5.93 # 18.08 # -11.04 # 6.93 # 14.9 # -4.68 # 3.26 # -15.92 # -3.8 # 19.73 # -8.9 # 14.39 # -2.64 # 56.58 # 10.21 # -21.69 # 66.27 # -1.37 # -16.64 # -5.64 # -9.61 # -11.09,9.31 # 18.08 # 6.93 # 14.9 # 3.26 # 19.73 # 14.39 # 56.58 # 10.21 # 66.27,21.97,14.65,-2.21 # -1.95 # -4.65 # -0.6 # -8.57 # -12.04 # -5.93 # -11.04 # -4.68 # -15.92 # -3.8 # -8.9 # -2.64 # -21.69 # -1.37 # -16.64 # -5.64 # -9.61 # -11.09,-7.84,-5.93,86.0,10,19,66.27,-21.69,2006-01-24
BIRD,1,0.0,-16.67,10.0,-16.67,0.8333333002196431,-16.67,,,,-16.67,-16.67,-16.67,10.0,0,1,-16.67,-16.67,2024-01-02
EML,32,31.25,2.31,91.0,-5.21,1.3166828196010112,-5.88 # -4.43 # -5.23 # 78.98 # -14.35 # 37.63 # -7.07 # -10.95 # 11.58 # 3.46 # -14.74 # -8.24 # -6.56 # -8.55 # -10.88 # 16.9 # -8.11 # 14.53 # 25.75 # -10.36 # -0.5 # -4.64 # -1.08 # -8.77 # -1.03 # 17.56 # 3.82 # -9.79 # -12.24 # -9.3 # -5.2 # 31.72,78.98 # 37.63 # 11.58 # 3.46 # 16.9 # 14.53 # 25.75 # 17.56 # 3.82 # 31.72,24.19,17.23,-5.88 # -4.43 # -5.23 # -14.35 # -7.07 # -10.95 # -14.74 # -8.24 # -6.56 # -8.55 # -10.88 # -8.11 # -10.36 # -0.5 # -4.64 # -1.08 # -8.77 # -1.03 # -9.79 # -12.24 # -9.3 # -5.2,-7.63,-8.18,58.0,10,22,78.98,-14.74,2006-02-06
OFS,27,25.93,-0.04,68.0,-2.78,0.8491087431779064,-4.34 # -7.13 # -5.17 # -2.92 # -1.35 # -2.58 # -2.82 # -4.14 # -2.78 # -11.32 # 6.06 # -0.97 # -4.59 # 0.91 # -2.88 # 5.95 # -4.92 # -8.87 # 58.45 # 1.81 # -6.29 # -3.18 # -2.02 # -0.5 # -0.89 # 1.79 # 3.64,6.06 # 0.91 # 5.95 # 58.45 # 1.81 # 1.79 # 3.64,11.23,3.64,-4.34 # -7.13 # -5.17 # -2.92 # -1.35 # -2.58 # -2.82 # -4.14 # -2.78 # -11.32 # -0.97 # -4.59 # -2.88 # -4.92 # -8.87 # -6.29 # -3.18 # -2.02 # -0.5 # -0.89,-3.98,-3.05,60.0,7,20,58.45,-11.32,2013-02-04
NIU,8,50.0,31.89,78.0,-2.89,2.5055581405325253,-11.87 # 6.25 # 4.17 # 1.08 # 295.9 # -22.82 # -6.86 # -10.7,6.25 # 4.17 # 1.08 # 295.9,76.85,5.21,-11.87 # -22.82 # -6.86 # -10.7,-13.06,-11.29,48.5,4,4,295.9,-22.82,2019-03-05
TOI,8,25.0,-5.81,54.0,-1.96,0.580649928990809,4.64 # -0.59 # -2.49 # -4.75 # -15.53 # -31.04 # 4.67 # -1.43,4.64 # 4.67,4.66,4.66,-0.59 # -2.49 # -4.75 # -15.53 # -31.04 # -1.43,-9.3,-3.62,40.0,2,6,4.67,-31.04,2020-06-08
XBIT,15,26.67,3.98,66.0,-8.2,0.9392839751367922,-18.65 # 17.75 # -9.58 # -25.17 # -14.72 # -7.33 # 115.55 # 47.06 # -2.14 # 24.27 # -8.2 # -16.78 # -24.49 # -2.43 # -15.47,17.75 # 115.55 # 47.06 # 24.27,51.16,35.66,-18.65 # -9.58 # -25.17 # -14.72 # -7.33 # -2.14 # -8.2 # -16.78 # -24.49 # -2.43 # -15.47,-13.18,-14.72,51.0,4,11,115.55,-25.17,2015-04-17
EOSE,6,50.0,1.88,55.0,-5.71,0.9035162007014566,63.69 # -19.89 # 2.5 # -13.91 # 3.29 # -24.4,63.69 # 2.5 # 3.29,23.16,3.29,-19.89 # -13.91 # -24.4,-19.4,-19.89,51.0,3,3,63.69,-24.4,2020-11-04
GRWG,9,22.22,82.46,74.0,-14.99,2.27613899755993,-25.96 # 6.76 # -18.98 # -9.39 # -14.99 # 868.42 # -24.62 # -31.86 # -7.24,6.76 # 868.42,437.59,437.59,-25.96 # -18.98 # -9.39 # -14.99 # -24.62 # -31.86 # -7.24,-19.01,-18.98,39.0,2,7,868.42,-31.86,2018-09-11
STXS,33,30.3,-4.31,76.0,-10.0,0.08687326911070795,0.0 # -3.28 # -16.03 # 6.11 # -10.7 # -3.41 # -14.61 # -24.35 # -10.54 # -10.0 # 3.82 # -14.66 # -12.92 # -31.33 # -16.0 # -34.03 # -33.83 # 9.16 # -31.91 # 20.59 # -52.9 # 16.18 # 1.33 # -3.75 # -5.06 # 30.49 # 45.52 # 42.11 # -13.03 # 60.0 # -13.6 # -20.64 # -1.06,0.0 # 6.11 # 3.82 # 9.16 # 20.59 # 16.18 # 1.33 # 30.49 # 45.52 # 42.11 # 60.0,21.39,16.18,-3.28 # -16.03 # -10.7 # -3.41 # -14.61 # -24.35 # -10.54 # -10.0 # -14.66 # -12.92 # -31.33 # -16.0 # -34.03 # -33.83 # -31.91 # -52.9 # -3.75 # -5.06 # -13.03 # -13.6 # -20.64 # -1.06,-17.17,-14.1,64.0,10,23,60.0,-52.9,2006-01-18
MRBK,12,41.67,2.69,90.0,-1.04,1.213767501016551,1.25 # -1.05 # -3.83 # -1.63 # 3.52 # -14.53 # 39.61 # 26.93 # -2.62 # -1.02 # -19.06 # 4.69,1.25 # 3.52 # 39.61 # 26.93 # 4.69,15.2,4.69,-1.05 # -3.83 # -1.63 # -14.53 # -2.62 # -1.02 # -19.06,-6.25,-2.62,70.0,5,7,39.61,-19.06,2017-11-09
RGTI,2,50.0,0.12,94.0,0.12,1.0005534679875538,4.34 # -4.11,4.34,4.34,4.34,-4.11,-4.11,-4.11,94.5,1,1,4.34,-4.11,2021-10-12
SHIP,26,11.54,-12.63,50.0,-10.65,0.02059688783671333,-0.53 # 1.81 # -1.44 # -8.45 # 2.5 # -17.07 # -15.89 # -28.06 # -28.04 # -24.49 # -14.53 # -11.66 # -42.75 # -5.86 # -50.0 # -10.78 # -21.97 # -9.47 # -1.0 # -12.93 # -7.56 # -4.42 # -16.67 # -10.52 # -3.67 # 15.0,1.81 # 2.5 # 15.0,6.44,2.5,-0.53 # -1.44 # -8.45 # -17.07 # -15.89 # -28.06 # -28.04 # -24.49 # -14.53 # -11.66 # -42.75 # -5.86 # -50.0 # -10.78 # -21.97 # -9.47 # -1.0 # -12.93 # -7.56 # -4.42 # -16.67 # -10.52 # -3.67,-15.12,-11.66,51.0,3,23,15.0,-50.0,2008-02-01
ARBE,5,40.0,-17.53,54.0,-19.89,0.28990490728718415,4.03 # 17.34 # -34.23 # -19.89 # -54.93,4.03 # 17.34,10.69,10.69,-34.23 # -19.89 # -54.93,-36.35,-34.23,47.0,2,3,17.34,-54.93,2020-11-09
PWOD,40,22.5,-1.72,72.0,-3.11,0.4487824040936065,-0.08 # -1.07 # -1.18 # -3.13 # -3.09 # -3.07 # -3.27 # 5.03 # 22.44 # -3.44 # -11.08 # -2.58 # 13.16 # -9.72 # -4.13 # 0.65 # -6.46 # 2.2 # 23.48 # -6.39 # -8.71 # -7.2 # -3.68 # -6.09 # -2.66 # 1.17 # -1.0 # -9.1 # 5.49 # -2.6 # -6.89 # -3.75 # 6.43 # -5.78 # -11.41 # -6.37 # -4.83 # -1.49 # -0.99 # -7.72,5.03 # 22.44 # 13.16 # 0.65 # 2.2 # 23.48 # 1.17 # 5.49 # 6.43,8.89,5.49,-0.08 # -1.07 # -1.18 # -3.13 # -3.09 # -3.07 # -3.27 # -3.44 # -11.08 # -2.58 # -9.72 # -4.13 # -6.46 # -6.39 # -8.71 # -7.2 # -3.68 # -6.09 # -2.66 # -1.0 # -9.1 # -2.6 # -6.89 # -3.75 # -5.78 # -11.41 # -6.37 # -4.83 # -1.49 # -0.99 # -7.72,-4.81,-3.75,43.0,9,31,23.48,-11.41,2006-01-23
FUNC,33,39.39,1.61,105.0,-1.43,1.1121642815200123,-0.14 # 1.91 # -7.09 # -6.76 # -2.41 # -13.81 # -0.82 # 3.27 # -43.87 # -22.54 # -5.71 # -4.97 # 9.7 # 43.87 # -3.92 # -1.43 # 4.04 # -1.51 # -0.92 # -5.36 # 1.68 # -6.67 # 25.24 # 18.66 # 4.08 # -3.46 # 28.94 # 26.83 # -2.97 # -3.95 # 5.1 # -10.31 # 28.56,1.91 # 3.27 # 9.7 # 43.87 # 4.04 # 1.68 # 25.24 # 18.66 # 4.08 # 28.94 # 26.83 # 5.1 # 28.56,15.53,9.7,-0.14 # -7.09 # -6.76 # -2.41 # -13.81 # -0.82 # -43.87 # -22.54 # -5.71 # -4.97 # -3.92 # -1.43 # -1.51 # -0.92 # -5.36 # -6.67 # -3.46 # -2.97 # -3.95 # -10.31,-7.43,-4.46,92.0,13,20,43.87,-43.87,2006-01-18
CDRO,4,0.0,-8.48,56.0,-7.4,0.6983623422254788,-3.83 # -15.28 # -9.17 # -5.63,,,,-3.83 # -15.28 # -9.17 # -5.63,-8.48,-7.4,47.5,0,4,-3.83,-15.28,2021-10-15
CWBC,29,48.28,6.42,131.0,0.0,4.413062134238425,13.64 # -2.54 # 1.59 # 0.32 # 0.0 # -1.52 # -1.27 # -13.21 # 3.26 # -11.21 # 14.09 # 5.26 # 7.02 # 31.21 # 35.0 # -3.79 # -3.41 # 4.58 # 40.36 # 15.1 # -2.47 # -1.52 # 58.18 # -0.22 # -0.07 # -0.29 # -14.03 # -13.11 # 25.28,13.64 # 1.59 # 0.32 # 0.0 # 3.26 # 14.09 # 5.26 # 7.02 # 31.21 # 35.0 # 4.58 # 40.36 # 15.1 # 58.18 # 25.28,16.99,13.64,-2.54 # -1.52 # -1.27 # -13.21 # -11.21 # -3.79 # -3.41 # -2.47 # -1.52 # -0.22 # -0.07 # -0.29 # -14.03 # -13.11,-4.9,-2.5,98.0,14,15,58.18,-14.03,2006-01-23
